gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	#B16BA8	#F39426	B cells Memory	B cells Naive	CAFs MSC iCAF-like	CAFs myCAF-like	Cancer Basal SC	Cycling T-cells	Cycling_Myeloid	DCs	Endothelial ACKR1	Endothelial CXCL12	Endothelial RGS5	Luminal Progenitors	Macrophage	Mature Luminal	Monocyte	Myoepithelial	NK cells	NKT cells	PVL Differentiated	PVL Immature	Plasmablasts	T cells CD4+	T cells CD8+
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC000118AA2	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0974AE49B	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC071BF7D12	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CS033058D2B	0.003	0.0	0.0	0.0	0.094	0.041	0.0	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC03F7FB36A	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0564402E8	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC039D8C2A7	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0D32DC80C	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BD81688E	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC0BEBB9C26	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC07CAD6A4A	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC09B046394	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CC00B974CC4	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
ALDH1A3	P47895	True	AL1A3_HUMAN	atRetinoicAcid_byALDH1A3	CPI-CS0C61C245A	0.005	0.006	0.0	0.0	0.135	0.227	0.0	0.029	0.0	0.013	0.013	0.0	0.0	0.318	0.012	0.02	0.0	0.026	0.0	0.0	0.037	0.021	0.086	0.0	0.004
BMPR1B	O00238	True	BMR1B_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.003	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR2	Q13873	True	BMPR2_HUMAN	BMPR1B_BMPR2	CPI-CS0569B9B91	0.003	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP27B1	O15528	True	CP27B_HUMAN	Calcitriol_byCYP27B1	CPI-CS01DAEDE79	0.001	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.031	0.007	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2M	P61769	True	B2MG_HUMAN	CD1B_complex	CPI-CS05B3376EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.203	0.0	0.0	0.0	0.0	0.037	0.0	0.217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD1B	P29016	True	CD1B_HUMAN	CD1B_complex	CPI-CS05B3376EE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148	0.203	0.0	0.0	0.0	0.0	0.037	0.0	0.217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS06A0713BD	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CEL	P19835	True	CEL_HUMAN	Cholesterol_byCEL	CPI-CS0CDFC0C7D	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS0D81115C8	0.073	0.067	0.0	0.0	0.012	0.039	0.037	0.017	0.0	0.022	0.031	0.035	0.0	0.066	0.003	0.458	0.0	0.033	0.01	0.0	0.0	0.031	0.052	0.005	0.0
DHCR24	Q15392	True	DHC24_HUMAN	Cholesterol_byDHCR24	CPI-CS03D61E885	0.073	0.067	0.0	0.0	0.012	0.039	0.037	0.017	0.0	0.022	0.031	0.035	0.0	0.066	0.003	0.458	0.0	0.033	0.01	0.0	0.0	0.031	0.052	0.005	0.0
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0406B0B69	0.084	0.123	0.313	0.0	0.214	0.185	0.115	0.118	0.174	0.21	0.45	0.513	0.392	0.058	0.855	0.116	0.175	0.151	0.021	0.312	0.168	0.212	0.085	0.117	0.105
LIPA	P38571	True	LICH_HUMAN	Cholesterol_byLIPA	CPI-CS0F51152EA	0.084	0.123	0.313	0.0	0.214	0.185	0.115	0.118	0.174	0.21	0.45	0.513	0.392	0.058	0.855	0.116	0.175	0.151	0.021	0.312	0.168	0.212	0.085	0.117	0.105
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS05F96EA59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D33FF37B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0AB9AD0C3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS07947C107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS0D4E32D9D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS043102EAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09918B680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Epinephrine_byPNMT	CPI-CS09342A843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.021	0.029	0.0	0.002	0.0	0.022	0.0	0.003	0.024	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS0E8345356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS090BF1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS09EDD1969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS0B66F51DF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS07E858C0F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS01A3364DC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS05E2B5099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A1	CPI-CS0E6D457AD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS06FE13C35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS04C3CEB1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS046C11B05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS029C8858F	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0669F64A4	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0B87D36A1	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP19A1	P11511	True	CP19A_HUMAN	Estradiol_byCYP19A1	CPI-CS0DAC88EFA	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0168A25C9	0.121	0.019	0.0	0.0	0.012	0.008	0.181	0.024	0.0	0.0	0.007	0.0	0.012	0.02	0.0	0.018	0.0	0.026	0.0	0.0	0.0	0.0	0.004	0.006	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0EF401B5F	0.121	0.019	0.0	0.0	0.012	0.008	0.181	0.024	0.0	0.0	0.007	0.0	0.012	0.02	0.0	0.018	0.0	0.026	0.0	0.0	0.0	0.0	0.004	0.006	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0A04F7238	0.121	0.019	0.0	0.0	0.012	0.008	0.181	0.024	0.0	0.0	0.007	0.0	0.012	0.02	0.0	0.018	0.0	0.026	0.0	0.0	0.0	0.0	0.004	0.006	0.0
HSD17B1	P14061	True	DHB1_HUMAN	Estradiol_byHSD17B1	CPI-CS0B08AEA2D	0.121	0.019	0.0	0.0	0.012	0.008	0.181	0.024	0.0	0.0	0.007	0.0	0.012	0.02	0.0	0.018	0.0	0.026	0.0	0.0	0.0	0.0	0.004	0.006	0.0
IL12A	P29459	True	IL12A_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12A	P29459	True	IL12A_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.003	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL12	CPI-CC025CA2E0D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL12B	P29460	True	IL12B_HUMAN	IL23	CPI-CC08EF3C145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL17A	Q16552	True	IL17_HUMAN	IL17_AF	CPI-CC06B463FFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
IL17F	Q96PD4	True	IL17F_HUMAN	IL17_AF	CPI-CC06B463FFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
IL23A	Q9NPF7	True	IL23A_HUMAN	IL23	CPI-CC08EF3C145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL27	CPI-CC0B5110FC9	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.024	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBI3	Q14213	True	IL27B_HUMAN	IL35	CPI-CC0D8A77C69	0.0	0.003	0.0	0.0	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL27	Q8NEV9	True	IL27A_HUMAN	IL27	CPI-CC0B5110FC9	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.024	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.075	0.069	0.0	0.0	0.247	0.414	0.0	0.032	0.181	0.031	0.302	0.248	0.188	0.136	0.236	0.411	0.139	0.123	0.087	0.0	0.219	0.211	0.011	0.083	0.039
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	0.075	0.069	0.0	0.0	0.247	0.414	0.0	0.032	0.181	0.031	0.302	0.248	0.188	0.136	0.236	0.411	0.139	0.123	0.087	0.0	0.219	0.211	0.011	0.083	0.039
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0D69D106B	0.075	0.069	0.0	0.0	0.247	0.414	0.0	0.032	0.181	0.031	0.302	0.248	0.188	0.136	0.236	0.411	0.139	0.123	0.087	0.0	0.219	0.211	0.011	0.083	0.039
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb1_complex	CPI-CS0F34D034A	0.075	0.069	0.0	0.0	0.247	0.414	0.0	0.032	0.181	0.031	0.302	0.248	0.188	0.136	0.236	0.411	0.139	0.123	0.087	0.0	0.219	0.211	0.011	0.083	0.039
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.071	0.052	0.0	0.0	0.191	0.401	0.0	0.0	0.024	0.0	0.054	0.083	0.086	0.069	0.047	0.118	0.017	0.113	0.0	0.0	0.1	0.21	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS056DF06D6	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS079C9111D	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-CS0A0368BF0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB5	P18084	True	ITB5_HUMAN	integrin_aVb5_complex	CPI-CS0661098EC	0.071	0.052	0.0	0.0	0.191	0.401	0.0	0.0	0.024	0.0	0.054	0.083	0.086	0.069	0.047	0.118	0.017	0.113	0.0	0.0	0.1	0.21	0.0	0.0	0.0
TYR	P14679	True	TYRO_HUMAN	Ldopa_byTYR	CPI-CS034170CC8	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS047D9C0D7	0.34	0.36	0.629	0.0	0.275	0.191	0.33	0.229	0.182	0.325	0.375	0.47	0.386	0.554	0.395	0.244	0.441	0.494	0.255	0.205	0.101	0.154	0.243	0.209	0.18
LTA4H	P09960	True	LKHA4_HUMAN	LeukotrieneB4_byLTA4H	CPI-CS0F5B070C5	0.34	0.36	0.629	0.0	0.275	0.191	0.33	0.229	0.182	0.325	0.375	0.47	0.386	0.554	0.395	0.244	0.441	0.494	0.255	0.205	0.101	0.154	0.243	0.209	0.18
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0C4ABE334	0.007	0.0	0.0	0.0	0.02	0.003	0.0	0.0	0.0	0.043	0.015	0.0	0.0	0.058	0.016	0.056	0.016	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.016
GGT1	P19440	True	GGT1_HUMAN	LeukotrieneD4_byGGT1	CPI-CS0A0F970F5	0.007	0.0	0.0	0.0	0.02	0.003	0.0	0.0	0.0	0.043	0.015	0.0	0.0	0.058	0.016	0.056	0.016	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.016
